namespace,term_local_name,label,definition,usage,notes,examples,rdf_type,class_uri,is_required,is_repeatable,term_created,term_modified,class_name,compound_name,namespace_iri,term_iri,term_ns_name,term_version_iri,datatype,label_fr,definition_fr,usage_fr,notes_fr
ltc:,isKnownToContainTypes,Is Known To Contain Types,Flag property to indicate that the collection is known to include type specimens.,,`true` - this collection contains types; `false` - this collections does not contain types,`true` `false`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup,False,False,2024-02-28,2024-02-28,ObjectGroup,ObjectGroup.isKnownToContainTypes,http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/isKnownToContainTypes,ltc:isKnownToContainTypes,http://rs.tdwg.org/ltc/terms/isKnownToContainTypes-2024-02-28,boolean,Est réputée contenir des types,Propriété de signalement pour indiquer que la collection est réputée inclure des spécimens types.,,`true` - cette collection contient des types ; `false` - cette collection ne contient pas de types
ltc:,isMandatoryMetric,Is Mandatory Metric,A flag to designate whether it is mandatory or optional for every collection description within the LatimerCoreScheme to include the measurement or fact defined by the schemeMeasurementType property.,,This flag can be used for software automation and data validation.,"`true`, `false`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact,True,False,2024-02-28,2024-02-28,SchemeMeasurementOrFact,SchemeMeasurementOrFact.isMandatoryMetric,http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/isMandatoryMetric,ltc:isMandatoryMetric,http://rs.tdwg.org/ltc/terms/isMandatoryMetric-2024-02-28,boolean,Est une Statistique Obligatoire,Un indicateur indiquant s'il est obligatoire ou facultatif pour chaque description de collection dans le LatimerCoreScheme d'inclure la mesure ou le fait défini par la propriété schemeMeasurementType.,,Cet indicateur peut être utilisé pour l'automatisation des logiciels et la validation des données.
ltc:,isMandatoryTerm,Is Mandatory Term,A flag to designate whether it is mandatory or optional for all ObjectGroups in the LatimerCoreScheme to include or be linked to valid data for the class or property defined in the termName property.,,"This flag can be used for software automation and data validation. For example, if the termName is 'preservationMethod' (a property) and isMandatoryTerm is 'true', then an interface or query should always expect a value for that property, and can validate against that expectation. If the termName is Taxon (a class) and isMandatoryTerm is 'true', then similarly the expectation will be that at least one populated Taxon object is linked to every ObjectGroup. If the isRepeatableTerm property is set to 'false', then the expectation will be that exactly one populated Taxon object is linked to every ObjectGroup and no more.","`true`, `false`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/SchemeTerm,True,False,2024-02-28,2024-02-28,SchemeTerm,SchemeTerm.isMandatoryTerm,http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/isMandatoryTerm,ltc:isMandatoryTerm,http://rs.tdwg.org/ltc/terms/isMandatoryTerm-2024-02-28,boolean,Est un Terme Obligatoire,Un indicateur pour déterminer s'il est obligatoire ou facultatif pour tous les ObjectGroups du LatimerCoreScheme d'inclure ou d'être liés à des données valides pour la classe ou la propriété définie dans termName.,,"Cet indicateur peut être utilisé pour l'automatisation des logiciels et la validation des données. Par exemple, si le nom du terme est « preservationMethod » (une propriété) et que isMandatoryTerm est « true », une interface ou une requête doit toujours demander une valeur pour cette propriété, et peut contrôler cette exigence. Si termName est Taxon (une classe) et que isMandatoryTerm est « true », il est attendu qu'au moins un objet Taxon renseigné soit lié à chaque ObjectGroup. Si la propriété isRepeatableTerm a la valeur « false », il est attendu qu'un seul et unique objet Taxon renseigné soit lié à chaque ObjectGroup."
ltc:,isRepeatableMetric,Is Repeatable Metric,A flag to designate whether multiple instances of the same schemeMeasurementType may be attached to a single entity.,,"For example, this property can be used to stipulate that, using the MeasurementOrFact class, only one 'Object count' may be attached to an ObjectGroup, but multiple 'Curator notes' may be attached to the same ObjectGroup.","`true`, `false`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact,True,False,2024-02-28,2024-02-28,SchemeMeasurementOrFact,SchemeMeasurementOrFact.isRepeatableMetric,http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/isRepeatableMetric,ltc:isRepeatableMetric,http://rs.tdwg.org/ltc/terms/isRepeatableMetric-2024-02-28,boolean,Est une Statistique Répétable,Un indicateur permettant de déterminer si plusieurs instances du même schemeMeasurementType peuvent être rattachées à une seule entité.,,"Par exemple, cette propriété peut être utilisée pour préciser qu'en utilisant la classe MeasurementOrFact, un seul 'Object count' peut être associé à un ObjectGroup, mais que plusieurs 'Curator notes' peuvent être associées au même ObjectGroup."
ltc:,isRepeatableTerm,Is Repeatable Term,A flag to designate whether multiple instances of the Latimer Core class or property defined in the termName property may be attached to a single ObjectGroup.,,"This property essentially defines whether the property or class is used for a 'tagging' approach (e.g. attaching multiple Taxon records to the same ObjectGroup to reflect the taxonomic scope, or a 'dimensional' approach (e.g. attaching a single GeologicalContext to an ObjectGroup, to show that it represents only objects from the Mesozoic). This has implications on how metrics may be handled, and more information is available in the non-normative guidance.","`true`, `false`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/SchemeTerm,True,False,2024-02-28,2024-02-28,SchemeTerm,SchemeTerm.isRepeatableTerm,http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/isRepeatableTerm,ltc:isRepeatableTerm,http://rs.tdwg.org/ltc/terms/isRepeatableTerm-2024-02-28,boolean,Est un Terme Répétable,Un indicateur permettant de déterminer si plusieurs instances de la classe ou de la propriété Latimer Core définie dans la propriété termName peuvent être attachées à un seul ObjectGroup.,,"Cette propriété définit en substance si la propriété ou la classe est utilisée dans le cadre d'une approche de « marquage » (par exemple, attacher plusieurs enregistrements Taxon au même ObjectGroup pour refléter la couverture taxonomique) ou d'une approche « dimensionnelle » (par exemple, attacher un seul GeologicalContext à un ObjectGroup pour montrer qu'il ne représente que des objets du Mésozoïque). Cela a des implications sur la manière dont les mesures peuvent être traitées. De plus amples informations sont disponibles dans les guides non normatifs."
ltc:,isTopParent,Is Top Parent,A flag to indicate that the current instance of ObjectClassification is at the top of the hierarchy represented by multiple nested instances of the class.,"If this term is used, it should be set to `true` in the instance of ObjectClassification which represents the highest level of a hierarchy and `false` in the rest. If the direction of the hierarchy is self-evident or otherwise not notable, this term should not be populated. ",,"`true`, `false`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ObjectClassification,False,False,2024-02-28,2024-02-28,ObjectClassification,ObjectClassification.isTopParent,http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/isTopParent,ltc:isTopParent,http://rs.tdwg.org/ltc/terms/isTopParent-2024-02-28,boolean,Est le Parent le plus Inclusif,Un indicateur qui signale que l'instance actuelle de ObjectClassification se trouve au sommet de la hiérarchie représentée par plusieurs instances imbriquées de la classe.,"Si ce terme est utilisé, il doit être mis à `true` dans l'instance d'ObjectClassification qui représente le plus haut niveau d'une hiérarchie et à `false` dans les autres. Si la direction de la hiérarchie est évidente ou si elle n'est pas significative, ce terme ne doit pas être renseigné. ",
dwc:,island,Island,The name of the island on or near which the Location occurs.,The name of the island on or near which the GeographicContext is located.,Recommended best practice is to use a controlled vocabulary such as the Getty Thesaurus of Geographic Names.,"`Nosy Be`, `Bikini Atoll`, `Vancouver`, `Viti Levu`, `Zanzibar`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/GeographicContext,False,False,2024-02-28,2024-02-28,GeographicContext,GeographicContext.island,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/island,dwc:island,http://rs.tdwg.org/ltc/terms/island-2024-02-28,string,Île,Le nom de l'île sur laquelle ou à proximité de laquelle se trouve la Location.,Le nom de l'île sur laquelle ou à proximité de laquelle se trouve le GeographicContext.,La pratique optimale recommandée consiste à utiliser un vocabulaire contrôlé tel que le Getty Thesaurus of Geographic Names.
dwc:,islandGroup,Island Group,The name of the island group in which the Location occurs.,The name of the island group in which the location occurs.,Recommended best practice is to use a controlled vocabulary such as the Getty Thesaurus of Geographic Names.,"`Alexander Archipelago`, `Archipiélago Diego Ramírez`, `Seychelles`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/GeographicContext,False,False,2024-02-28,2024-02-28,GeographicContext,GeographicContext.islandGroup,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/islandGroup,dwc:islandGroup,http://rs.tdwg.org/ltc/terms/islandGroup-2024-02-28,string,Groupement d'Îles,Le nom du groupement d'îles dans lequel se trouve la Location.,Le nom du groupement d'îles dans lequel se trouve le GeographicContext.,La pratique optimale recommandée consiste à utiliser un vocabulaire contrôlé tel que le Getty Thesaurus of Geographic Names.
dwc:,kingdom,Kingdom,The full scientific name of the kingdom in which the taxon is classified.,The full scientific name of the kingdom in which the taxa in the collection are classified.,Examples of controlled vocabularies include http://tdwg.github.io/ontology/ontology/voc/Collection.rdf and https://doi.org/10.1371/journal.pone.0130114 https://en.wikipedia.org/wiki/Two-empire_system.,"`Animalia`, `Archaea`, `Bacteria`, `Chromista`, `Fungi`, `Plantae`, `Protozoa`, `Viruses`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Taxon,False,False,2024-02-28,2024-02-28,Taxon,Taxon.kingdom,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/kingdom,dwc:kingdom,http://rs.tdwg.org/ltc/terms/kingdom-2024-02-28,string,Règne,Le nom scientifique complet du règne dans lequel le taxon est classé.,Le nom scientifique complet du règne dans lequel les taxons de la collection sont classés.,Exemples de vocabulaires contrôlés : http://tdwg.github.io/ontology/ontology/voc/Collection.rdf et https://doi.org/10.1371/journal.pone.0130114 et https://en.wikipedia.org/wiki/Two-empire_system.
dwc:,latestAgeOrHighestStage,Latest Age Or Highest Stage,The full name of the latest possible geochronologic age or highest chronostratigraphic stage attributable to the stratigraphic horizon from which the cataloged item was collected.,The full name of the latest possible geochronologic age or highest chronostratigraphic stage attributable to the stratigraphic horizon from which objects in the collection originated.,"Recommended vocabularies: https://stratigraphy.org/chart, https://timescalefoundation.org/resources/geowhen/index.html","`Atlantic`, `Boreal`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/GeologicalContext,False,False,2024-02-28,2024-02-28,GeologicalContext,GeologicalContext.latestAgeOrHighestStage,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/latestAgeOrHighestStage,dwc:latestAgeOrHighestStage,http://rs.tdwg.org/ltc/terms/latestAgeOrHighestStage-2024-02-28,string,Âge le plus Récent ou Étage Supérieur,Le nom complet de l'âge géochronologique le plus récent possible ou de l'étage chronostratigraphique le plus haut attribuable à l'horizon stratigraphique à partir duquel l'objet catalogué a été collecté.,Le nom complet de l'âge géochronologique le plus récent possible ou de l'étage chronostratigraphique le plus haut attribuable à l'horizon stratigraphique à partir duquel les objets de la collection ont collectés.,"Vocabulaires recommandés : https://stratigraphy.org/chart, https://timescalefoundation.org/resources/geowhen/index.html"
chrono:,latestChronometricAge,Latest Chronometric Age,The minimum/latest/youngest possible age of a specimen as determined by a dating method.,The minimum/latest/youngest possible age of an object in the collection as determined by a dating method.,"The expected unit for this field is years. This field, if populated, must have an associated latestChronometricAgeReferenceSystem.",`27`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ChronometricAge,False,False,2024-02-28,2024-02-28,ChronometricAge,ChronometricAge.latestChronometricAge,http://rs.tdwg.org/chrono/terms/,http://rs.tdwg.org/chrono/terms/latestChronometricAge,chrono:latestChronometricAge,http://rs.tdwg.org/ltc/terms/latestChronometricAge-2024-02-28,number,Âge Chronométrique le plus Récent,"L'âge minimum/le plus récent/le plus jeune possible d'un spécimen, tel que déterminé par une méthode de datation.","L'âge minimum/le plus récent/le plus jeune possible d'un objet de la collection, tel que déterminé par une méthode de datation.","L'unité attendue pour ce champ est l'année. Si ce champ est renseigné, il doit être associé à un latestChronometricAgeReferenceSystem."
chrono:,latestChronometricAgeReferenceSystem,Latest Chronometric Age Reference System,The reference system associated with the latestChronometricAge.,,Recommended best practice is to use a controlled vocabulary.,"`kya`, `mya`, `BP`, `AD`, `BCE`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ChronometricAge,False,False,2024-02-28,2024-02-28,ChronometricAge,ChronometricAge.latestChronometricAgeReferenceSystem,http://rs.tdwg.org/chrono/terms/,http://rs.tdwg.org/chrono/terms/latestChronometricAgeReferenceSystem,chrono:latestChronometricAgeReferenceSystem,http://rs.tdwg.org/ltc/terms/latestChronometricAgeReferenceSystem-2024-02-28,string,Système de Référence de l’Âge Chronométrique le plus Récent,Le système de référence associé au latestChronometricAge.,,La pratique optimale recommandée est d'utiliser un vocabulaire contrôlé.
dwc:,latestEonOrHighestEonothem,Latest Eon Or Highest Eonothem,The full name of the latest possible geochronologic eon or highest chrono-stratigraphic eonothem or the informal name (Precambrian) attributable to the stratigraphic horizon from which the cataloged item was collected.,The full name of the latest possible geochronologic eon or highest chrono-stratigraphic eonothem or the informal name (Precambrian) attributable to the stratigraphic horizon from which the objects in the collection originated.,"Recommended vocabularies: https://stratigraphy.org/chart, https://timescalefoundation.org/resources/geowhen/index.html","`Phanerozoic`, `Proterozoic`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/GeologicalContext,False,False,2024-02-28,2024-02-28,GeologicalContext,GeologicalContext.latestEonOrHighestEonothem,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/latestEonOrHighestEonothem,dwc:latestEonOrHighestEonothem,http://rs.tdwg.org/ltc/terms/latestEonOrHighestEonothem-2024-02-28,string,Éon le plus Récent ou Eonothème le plus Élevé,"Le nom complet de l'éon géochronologique le plus récent possible ou de l'éonothème chrono-stratigraphique le plus élevé, ou le nom informel (""Précambrien"") attribuable à l'horizon stratigraphique à partir duquel l'objet catalogué a été collecté.","Le nom complet de l'éon géochronologique le plus récent possible ou de l'éonothème chrono-stratigraphique le plus élevé, ou le nom informel (""Précambrien"") attribuable à l'horizon stratigraphique à partir duquel les objets de la collection ont collectés.","Vocabulaires recommandés : https://stratigraphy.org/chart, https://timescalefoundation.org/resources/geowhen/index.html"
